feature,numOfAppearance,chromeFirst,chromeLast,firefoxFirst,firefoxLast
window.CSS2Properties.prototype.get vertical-align,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get visibility,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get whiteSpace,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get white-space,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get width,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get willChange,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get will-change,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozWindowDragging,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-window-dragging,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get wordBreak,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get word-break,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get wordSpacing,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get word-spacing,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get overflowWrap,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get overflow-wrap,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get writingMode,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get writing-mode,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get zIndex,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get z-index,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get wordWrap,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get word-wrap,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozTransformOrigin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-transform-origin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozPerspectiveOrigin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-perspective-origin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozPerspective,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-perspective,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozTransformStyle,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-transform-style,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozBackfaceVisibility,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-backface-visibility,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozBorderImage,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-border-image,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozTransition,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-transition,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozTransitionDelay,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-transition-delay,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozTransitionDuration,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-transition-duration,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozTransitionProperty,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-transition-property,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozTransitionTimingFunction,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-transition-timing-function,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozAnimation,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-animation,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozAnimationDelay,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-animation-delay,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozAnimationDirection,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-animation-direction,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozAnimationDuration,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-animation-duration,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozAnimationFillMode,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-animation-fill-mode,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozAnimationIterationCount,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-animation-iteration-count,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozAnimationName,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-animation-name,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozAnimationPlayState,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-animation-play-state,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozAnimationTimingFunction,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-animation-timing-function,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozBoxSizing,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-box-sizing,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozFontFeatureSettings,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-font-feature-settings,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozFontLanguageOverride,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-font-language-override,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozPaddingEnd,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-padding-end,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozPaddingStart,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-padding-start,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozMarginEnd,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-margin-end,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozMarginStart,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-margin-start,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozBorderEnd,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-border-end,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozBorderEndColor,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-border-end-color,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozBorderEndStyle,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-border-end-style,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozBorderEndWidth,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-border-end-width,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozBorderStart,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-border-start,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozBorderStartColor,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-border-start-color,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozBorderStartStyle,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-border-start-style,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozBorderStartWidth,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-border-start-width,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozHyphens,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -moz-hyphens,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get MozColumnCount,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get -moz-column-count,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get MozColumnFill,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get -moz-column-fill,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get MozColumnGap,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get -moz-column-gap,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get MozColumnRule,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get -moz-column-rule,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get MozColumnRuleColor,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get -moz-column-rule-color,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get MozColumnRuleStyle,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get -moz-column-rule-style,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get MozColumnRuleWidth,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get -moz-column-rule-width,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get MozColumnWidth,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get -moz-column-width,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get MozColumns,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get -moz-columns,16,undefined,undefined,firefox-58.json,firefox-73.json
window.CSS2Properties.prototype.get WebkitAnimation,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAnimation,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-animation,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitAnimationDelay,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAnimationDelay,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-animation-delay,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitAnimationDirection,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAnimationDirection,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-animation-direction,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitAnimationDuration,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAnimationDuration,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-animation-duration,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitAnimationFillMode,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAnimationFillMode,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-animation-fill-mode,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitAnimationIterationCount,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAnimationIterationCount,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-animation-iteration-count,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitAnimationName,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAnimationName,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-animation-name,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitAnimationPlayState,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAnimationPlayState,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-animation-play-state,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitAnimationTimingFunction,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAnimationTimingFunction,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-animation-timing-function,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitFilter,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitFilter,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-filter,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitTextSizeAdjust,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitTextSizeAdjust,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-text-size-adjust,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitTransform,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitTransform,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-transform,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitTransformOrigin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitTransformOrigin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-transform-origin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitTransformStyle,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitTransformStyle,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-transform-style,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBackfaceVisibility,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBackfaceVisibility,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-backface-visibility,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitPerspective,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitPerspective,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-perspective,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitPerspectiveOrigin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitPerspectiveOrigin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-perspective-origin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitTransition,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitTransition,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-transition,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitTransitionDelay,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitTransitionDelay,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-transition-delay,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitTransitionDuration,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitTransitionDuration,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-transition-duration,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitTransitionProperty,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitTransitionProperty,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-transition-property,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitTransitionTimingFunction,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitTransitionTimingFunction,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-transition-timing-function,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBorderRadius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBorderRadius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-border-radius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBorderTopLeftRadius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBorderTopLeftRadius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-border-top-left-radius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBorderTopRightRadius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBorderTopRightRadius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-border-top-right-radius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBorderBottomLeftRadius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBorderBottomLeftRadius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-border-bottom-left-radius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBorderBottomRightRadius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBorderBottomRightRadius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-border-bottom-right-radius,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBackgroundClip,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBackgroundClip,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-background-clip,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBackgroundOrigin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBackgroundOrigin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-background-origin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBackgroundSize,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBackgroundSize,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-background-size,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBorderImage,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBorderImage,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-border-image,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBoxShadow,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBoxShadow,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-box-shadow,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBoxSizing,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBoxSizing,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-box-sizing,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBoxFlex,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBoxFlex,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-box-flex,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBoxOrdinalGroup,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBoxOrdinalGroup,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-box-ordinal-group,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBoxOrient,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBoxOrient,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-box-orient,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBoxDirection,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBoxDirection,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-box-direction,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBoxAlign,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBoxAlign,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-box-align,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitBoxPack,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitBoxPack,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-box-pack,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitFlexDirection,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitFlexDirection,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-flex-direction,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitFlexWrap,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitFlexWrap,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-flex-wrap,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitFlexFlow,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitFlexFlow,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-flex-flow,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitOrder,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitOrder,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-order,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitFlex,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitFlex,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-flex,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitFlexGrow,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitFlexGrow,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-flex-grow,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitFlexShrink,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitFlexShrink,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-flex-shrink,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitFlexBasis,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitFlexBasis,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-flex-basis,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitJustifyContent,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitJustifyContent,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-justify-content,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitAlignItems,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAlignItems,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-align-items,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitAlignSelf,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAlignSelf,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-align-self,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitAlignContent,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitAlignContent,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-align-content,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitUserSelect,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitUserSelect,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-user-select,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitMask,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitMask,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-mask,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitMaskClip,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitMaskClip,18,undefined,undefined,firefox-58.json,firefox-75.json
